X,Y,OBJECTID,inc_date_create,inc_id,duplicate,item_date_create,IS_VEHICLE,report_id,latitude,longitude,zip_code,NAME,year,month
-13644134.9534,5697356.1073,21658,2025/04/10 01:38:06+00,25-132816,0,20250409182742,No,775779,45.479680292918175,-122.56734967228614,97266,Lents,2025,4
-13654308.8413,5704665.3981,21660,2025/04/10 01:38:05+00,25-132814,0,20250409182625,No,775777,45.525700126366374,-122.65874326228102,97232,Kerns,2025,4
-13654401.4018,5704800.7398,21662,2025/04/10 01:38:05+00,25-132812,0,20250409182446,No,775771,45.52655189296594,-122.65957474739959,97232,Lloyd,2025,4
-13654328.5477,5704909.6383,21664,2025/04/10 01:28:06+00,25-132810,0,20250409182159,No,775767,45.52723723117112,-122.65892028788417,97232,Lloyd,2025,4
-13656563.1365,5699922.098,21665,2025/04/10 01:28:05+00,25-132809,0,20250409182041,Yes,775763,45.49584024437171,-122.67899394061179,97239,Homestead,2025,4
-13652657.0476,5710923.5865,21666,2025/04/10 01:28:05+00,25-132808,0,20250409181801,No,775754,45.56507224998707,-122.6439049470118,97211,Vernon,2025,4
-13642184.3906,5696776.0718,21668,2025/04/10 01:18:05+00,25-132806,0,20250409181328,Yes,775748,45.47602673563666,-122.5498274685274,97266,Lents,2025,4
-13656569.0538,5704906.6245,21671,2025/04/10 01:18:05+00,25-132803,0,20250409180924,No,775741,45.52721826433458,-122.6790470966221,97209,Pearl District,2025,4
-13637886.6269,5701769.208,21674,2025/04/10 01:08:06+00,25-132800,0,20250409175656,No,775729,45.50746999974445,-122.51122000033496,97233,Centennial,2025,4
-13639453.7826,5700483.7459,21677,2025/04/10 00:58:05+00,25-132797,0,20250409175233,Yes,775719,45.49937674039571,-122.52529799951401,97236,Powellhurst-Gilbert,2025,4
-13657534.1256,5705338.6169,21678,2025/04/10 00:58:05+00,25-132796,0,20250409174749,No,775714,45.529936869622425,-122.68771648410424,97209,Northwest District,2025,4
-13657402.1523,5705826.5001,21679,2025/04/10 00:48:06+00,25-132795,0,20250409174308,No,775712,45.53300704769588,-122.68653094777939,97209,Pearl District,2025,4
-13665668.8965,5715585.3588,21684,2025/04/10 00:28:07+00,25-132790,0,20250409172431,Yes,775692,45.594382924296,-122.76079237442706,97203,Cathedral Park,2025,4
-13655591.3565,5708756.8421,21689,2025/04/10 00:18:07+00,25-132785,0,20250409171223,No,775677,45.55144373775067,-122.67026429234379,97227,Boise,2025,4
-13652873.8555,5705485.6873,21693,2025/04/10 00:18:06+00,25-132781,0,20250409170605,No,775669,45.53086237992167,-122.64585256551467,97232,Sullivan'S Gulch,2025,4
-13654609.2149,5703096.265,21696,2025/04/10 00:08:08+00,25-132778,0,20250409170117,No,775662,45.51582391970822,-122.66144156423928,97214,Buckman,2025,4
-13653203.4902,5698369.8777,21698,2025/04/10 00:08:08+00,25-132776,0,20250409165749,No,775656,45.486065312938955,-122.64881372440654,97202,Sellwood-Moreland,2025,4
-13641449.5787,5709382.8838,21702,2025/04/09 23:58:08+00,25-132772,0,20250409165220,Yes,775646,45.555381790022025,-122.54322654092016,97220,Parkrose,2025,4
-13638813.594,5704787.0542,21706,2025/04/09 23:58:07+00,25-132768,0,20250409164754,Yes,775634,45.52646576387456,-122.51954708747301,97230,Hazelwood,2025,4
-13645184.7327,5695562.2046,21713,2025/04/09 23:38:10+00,25-132761,0,20250409163324,Yes,775611,45.46838000018763,-122.57678000018755,97266,Lents,2025,4
-13648022.5842,5704676.4134,21715,2025/04/09 23:38:10+00,25-132759,0,20250409162528,No,775597,45.525769451119025,-122.60227285395268,97213,North Tabor,2025,4
-13643026.8667,5705794.4025,21716,2025/04/09 23:38:09+00,25-132758,0,20250409162508,Yes,775591,45.532805067314136,-122.55739556009874,97220,Hazelwood,2025,4
-13637166.3898,5698400.7906,21719,2025/04/09 23:28:16+00,25-132755,0,20250409161750,No,775577,45.48625999997997,-122.50475000038375,97236,Pleasant Valley,2025,4
-13654627.1879,5707138.6498,21723,2025/04/09 23:08:16+00,25-132751,0,20250409160237,Yes,775551,45.54126338356139,-122.66160301844529,97212,Eliot,2025,4
-13653641.5102,5712856.4336,21725,2025/04/09 23:08:16+00,25-132749,0,20250409160156,Yes,775546,45.577226792159934,-122.65274852501403,97211,Woodlawn,2025,4
-13645680.116,5699036.2846,21727,2025/04/09 22:58:16+00,25-132747,0,20250409155446,Yes,775533,45.490262142693354,-122.58123010408644,97206,Foster-Powell,2025,4
-13641465.6297,5712014.9042,21729,2025/04/09 22:58:16+00,25-132745,0,20250409155032,No,775525,45.571935230459204,-122.5433707295064,97220,Parkrose,2025,4
-13654790.4915,5704395.2622,21730,2025/04/09 22:58:16+00,25-132744,0,20250409155014,Yes,775523,45.524000000271386,-122.66306999964361,97232,Kerns,2025,4
-13638548.6192,5703573.4039,21733,2025/04/09 22:48:16+00,25-132741,0,20250409154410,Yes,775506,45.518827240590255,-122.51716677834554,97233,Hazelwood,2025,4
-13637028.3536,5708633.8443,21737,2025/04/09 22:48:15+00,25-132737,0,20250409153956,Yes,775492,45.550670000041976,-122.50351000010153,97230,Wilkes,2025,4
-13640470.1562,5703624.1142,21739,2025/04/09 22:48:15+00,25-132735,0,20250409153856,No,775485,45.51914642396982,-122.53442823890654,97233,Hazelwood,2025,4
-13646222.8632,5710283.4824,21741,2025/04/09 22:38:14+00,25-132733,0,20250409152452,No,775462,45.56104643080732,-122.58610568513816,97218,Cully,2025,4
-13655300.4326,5705111.0973,21742,2025/04/09 22:28:14+00,25-132732,0,20250409151900,No,775457,45.52850506454306,-122.66765087848492,97232,Lloyd,2025,4
-13653834.9914,5699034.9507,21754,2025/04/09 22:18:13+00,25-132720,0,20250409150650,No,775418,45.49025374250561,-122.65448659620554,97202,Sellwood-Moreland,2025,4
-13638525.7566,5710051.699,21756,2025/04/09 22:08:12+00,25-132718,0,20250409145823,No,775404,45.55958859981326,-122.51696140011539,97230,Argay Terrace,2025,4
-13658413.1514,5718182.5103,21757,2025/04/09 22:08:12+00,25-132717,0,20250409145657,No,775400,45.610705755626356,-122.695612907217,97217,Kenton,2025,4
-13644064.1894,5698338.06,21759,2025/04/09 21:58:12+00,25-132715,0,20250409145249,No,775397,45.48586492683519,-122.5667139884585,97266,Lents,2025,4
-13642110.2679,5711853.6792,21760,2025/04/09 21:58:12+00,25-132714,0,20250409145053,No,775394,45.570921385988,-122.54916161298428,97220,Parkrose,2025,4
-13658163.5368,5719221.5761,21761,2025/04/09 21:58:12+00,25-132713,0,20250409144940,Yes,775392,45.61723484776268,-122.6933705811138,97217,Hayden Island,2025,4
-13658304.4675,5718140.6248,21762,2025/04/09 21:58:12+00,25-132712,0,20250409144509,No,775387,45.610442547223435,-122.69463658313191,97217,Kenton,2025,4
-13645225.9725,5703187.6179,21763,2025/04/09 21:58:11+00,25-132711,0,20250409144432,No,775384,45.516398947215215,-122.5771504636141,97216,Montavilla,2025,4
-13661490.339,5720168.5947,21764,2025/04/09 21:58:11+00,25-132710,0,20250409144222,No,775380,45.623184888383726,-122.72325575374882,97203,St. Johns,2025,4
-13654783.5869,5706268.4857,21765,2025/04/09 21:47:57+00,25-132709,0,20250409143502,No,775375,45.53578825415581,-122.66300797456651,97212,Eliot,2025,4
-13644042.0944,5695665.1527,21767,2025/04/09 21:47:57+00,25-132707,0,20250409143156,No,775373,45.469028560228494,-122.56651550569646,97266,Lents,2025,4
-13642225.8192,5705950.4957,21769,2025/04/09 21:47:57+00,25-132705,0,20250409143104,No,775369,45.53378730727652,-122.55019962797317,97220,Parkrose Heights,2025,4
-13657894.8128,5703193.0056,21771,2025/04/09 21:37:57+00,25-132703,0,20250409142811,No,775367,45.516432860303205,-122.6909565923497,97201,Goose Hollow,2025,4
-13657645.8365,5705081.6902,21772,2025/04/09 21:37:57+00,25-132702,0,20250409142809,No,775366,45.528319999870284,-122.68872000019297,97209,Northwest District,2025,4
-13638331.1479,5709961.2501,21773,2025/04/09 21:37:57+00,25-132701,0,20250409142746,No,775364,45.55901969976265,-122.51521320041908,97230,Argay Terrace,2025,4
-13654275.4001,5705865.6983,21777,2025/04/09 21:37:56+00,25-132697,0,20250409142057,No,775350,45.533253708998295,-122.65844285487023,97232,Lloyd,2025,4
-13656167.2166,5704978.5268,21778,2025/04/09 21:27:48+00,25-132696,0,20250409141957,No,775349,45.52767076745868,-122.67543733163723,97209,Old Town,2025,4
-13657939.7199,5717987.4521,21779,2025/04/09 21:27:48+00,25-132695,0,20250409141804,No,775347,45.60947999974809,-122.69135999969266,97217,Kenton,2025,4
-13659040.1739,5694542.2038,21783,2025/04/09 21:17:49+00,25-132691,0,20250409140349,No,775331,45.4619537205896,-122.70124554616936,97219,Markham,2025,4
-13646597.0617,5695518.8474,21784,2025/04/09 21:17:48+00,25-132690,0,20250409140124,Yes,775325,45.46810685306483,-122.5894671674566,97206,Brentwood-Darlington,2025,4
-13659557.9154,5694534.1235,21785,2025/04/09 21:17:48+00,25-132689,0,20250409140110,No,775322,45.46190280959994,-122.7058964971961,97219,Multnomah,2025,4
-13662543.7368,5709207.0471,21786,2025/04/09 21:17:48+00,25-132688,0,20250409140105,Yes,775320,45.554275734835954,-122.7327185871888,97210,Mc Unclaimed #14,2025,4
-13638966.0378,5710102.7959,21793,2025/04/09 21:08:08+00,25-132681,0,20250409135510,No,775291,45.55990998347519,-122.52091651342808,97230,Argay Terrace,2025,4
-13651429.9123,5705582.8571,21796,2025/04/09 21:08:08+00,25-132678,0,20250409135425,No,775286,45.53147385865494,-122.63288140305508,97232,Kerns,2025,4
-13645235.3083,5705923.446,21805,2025/04/09 20:58:07+00,25-132669,0,20250409134934,No,775267,45.53361709419552,-122.57723432853241,97220,Madison South,2025,4
-13657870.0305,5702843.6645,21806,2025/04/09 20:58:07+00,25-132668,0,20250409134927,No,775266,45.514233876808674,-122.69073396916104,97201,Goose Hollow,2025,4
-13642929.4657,5706013.4203,21811,2025/04/09 20:58:06+00,25-132663,0,20250409134555,Yes,775241,45.53418326494418,-122.55652059202887,97220,Parkrose Heights,2025,4
-13658938.3574,5695965.5263,21812,2025/04/09 20:38:06+00,25-132662,0,20250409133300,No,775212,45.470920833358775,-122.70033091298811,97219,Multnomah,2025,4
-13647733.6084,5696387.9347,21813,2025/04/09 20:38:06+00,25-132661,0,20250409132922,Yes,775206,45.47358178551655,-122.59967694017386,97206,Brentwood-Darlington,2025,4
-13640254.8785,5696002.5505,21816,2025/04/09 20:28:05+00,25-132658,0,20250409132017,Yes,775185,45.47115407149229,-122.53249436642415,97236,Pleasant Valley,2025,4
-13658159.3566,5718097.629,21819,2025/04/09 20:18:07+00,25-132655,0,20250409131055,No,775164,45.61017236041266,-122.69333302973828,97217,Kenton,2025,4
-13654500.2325,5713638.3047,21821,2025/04/09 20:18:07+00,25-132653,0,20250409130831,No,775157,45.58214277387425,-122.66046255868308,97211,Sunderland,2025,4
-13638415.3139,5704500.9634,21827,2025/04/09 19:57:59+00,25-132647,0,20250409124853,Yes,775108,45.52466524699103,-122.51596927646109,97230,Hazelwood,2025,4
-13657698.4946,5705798.6387,21830,2025/04/09 19:57:58+00,25-132644,0,20250409124448,No,775095,45.53283172446691,-122.6891930359536,97209,Northwest District,2025,4
-13656098.1951,5707640.8345,21833,2025/04/09 19:57:58+00,25-132641,0,20250409124338,No,775090,45.54442291990547,-122.67481730095339,97227,Boise,2025,4
-13656098.1951,5707640.8345,21833,2025/04/09 19:57:58+00,25-132641,0,20250409124338,No,775090,45.54442291990547,-122.67481730095339,97227,Eliot,2025,4
-13634946.3866,5699140.4342,21836,2025/04/09 19:47:58+00,25-132638,0,20250409123531,Yes,775075,45.49091801722256,-122.48480737233022,97236,Pleasant Valley,2025,4
-13634946.3866,5699140.4342,21836,2025/04/09 19:47:58+00,25-132638,0,20250409123531,Yes,775075,45.49091801722256,-122.48480737233022,97236,Centennial,2025,4
-13652381.4936,5695322.6789,21838,2025/04/09 19:47:58+00,25-132636,0,20250409123356,Yes,775069,45.46687098961904,-122.6414296033138,97202,Sellwood-Moreland,2025,4
-13657170.2609,5705469.2629,21841,2025/04/09 19:37:58+00,25-132633,0,20250409122509,No,775052,45.530759022344206,-122.68444783189062,97209,Pearl District,2025,4
-13647129.305,5706492.8294,21842,2025/04/09 19:37:58+00,25-132632,0,20250409122045,Yes,775045,45.53719989038937,-122.5942483903692,97213,Madison South,2025,4
-13655066.6428,5704763.0998,21843,2025/04/09 19:37:58+00,25-132631,0,20250409121952,No,775043,45.52631500869755,-122.66555070897881,97232,Kerns,2025,4
-13655218.9197,5702868.8201,21844,2025/04/09 19:27:59+00,25-132630,0,20250409121839,No,775039,45.51439222563208,-122.66691863564569,97214,Buckman,2025,4
-13647688.3881,5710553.9127,21845,2025/04/09 19:27:59+00,25-132629,0,20250409121746,Yes,775034,45.56274728855243,-122.59927071930746,97218,Cully,2025,4
-13647024.6314,5698694.5671,21846,2025/04/09 19:27:59+00,25-132628,0,20250409121745,Yes,775032,45.488110147957336,-122.59330809142197,97206,Mt. Scott-Arleta,2025,4
-13654578.4127,5700837.939,21852,2025/04/09 19:27:58+00,25-132622,0,20250409121154,No,775013,45.50160685351324,-122.66116486336885,97202,Hosford-Abernethy,2025,4
-13640082.298,5697723.5779,21853,2025/04/09 19:27:58+00,25-132621,0,20250409121149,No,775012,45.48199481295317,-122.53094404941524,97236,Powellhurst-Gilbert,2025,4
-13648111.7951,5700181.3418,21854,2025/04/09 19:17:58+00,25-132620,0,20250409120909,No,775007,45.49747263749434,-122.60307424910246,97206,Foster-Powell,2025,4
-13652408.6646,5695429.5714,21856,2025/04/09 19:17:58+00,25-132618,0,20250409120834,Yes,775000,45.46754441676174,-122.64167368455965,97202,Sellwood-Moreland,2025,4
-13654822.0443,5704497.4513,21861,2025/04/09 18:57:58+00,25-132613,0,20250409114001,No,774945,45.52464314317718,-122.66335344326856,97232,Kerns,2025,4
-13644490.2662,5700327.2142,21866,2025/04/09 18:37:59+00,25-132608,0,20250409112035,Yes,774912,45.49839113856956,-122.57054150147496,97266,Powellhurst-Gilbert,2025,4
-13639372.5682,5704789.4905,21870,2025/04/09 18:27:59+00,25-132604,0,20250409111112,Yes,774887,45.52648109651891,-122.52456843814589,97230,Hazelwood,2025,4
-13655350.2958,5702536.6618,21872,2025/04/09 18:18:01+00,25-132602,0,20250409110702,No,774881,45.51230132821472,-122.66809880723169,97214,Hosford-Abernethy,2025,4
-13643861.4949,5700148.232,21873,2025/04/09 18:18:00+00,25-132601,0,20250409110606,No,774878,45.49726415603224,-122.5648931527849,97266,Powellhurst-Gilbert,2025,4
-13643861.4949,5700148.232,21873,2025/04/09 18:18:00+00,25-132601,0,20250409110606,No,774878,45.49726415603224,-122.5648931527849,97266,Lents,2025,4
-13656845.2966,5714808.5258,21874,2025/04/09 18:18:00+00,25-132600,0,20250409110531,No,774875,45.58949968572865,-122.68152862791578,97217,East Columbia,2025,4
-13636076.7067,5700724.5969,21876,2025/04/09 18:18:00+00,25-132598,0,20250409110441,Yes,774867,45.5008932249869,-122.494961210548,97236,Centennial,2025,4
-13636074.8704,5701034.4375,21878,2025/04/09 18:18:00+00,25-132596,0,20250409110433,Yes,774864,45.502844032863095,-122.49494471478442,97236,Centennial,2025,4
-13645097.1688,5694967.1048,21882,2025/04/09 18:08:02+00,25-132592,0,20250409105845,No,774852,45.464630800283615,-122.57599340029049,97266,Lents,2025,4
-13653642.9933,5698510.2369,21884,2025/04/09 18:08:01+00,25-132590,0,20250409105741,No,774849,45.48694927886074,-122.65276184792802,97202,Sellwood-Moreland,2025,4
-13657187.4417,5703671.4991,21889,2025/04/09 18:07:59+00,25-132585,0,20250409105219,No,774836,45.51944467480921,-122.68460216964296,97205,Portland Downtown,2025,4
-13636820.2881,5703400.8188,21891,2025/04/09 18:07:59+00,25-132583,0,20250409105111,Yes,774830,45.517740933006316,-122.50164091591407,97233,Centennial,2025,4
-13644938.7166,5697460.8458,21892,2025/04/09 17:58:00+00,25-132582,0,20250409104754,Yes,774819,45.48033999988993,-122.57456999995989,97266,Lents,2025,4
-13647451.3053,5697237.4862,21895,2025/04/09 17:57:59+00,25-132579,0,20250409104508,Yes,774808,45.47893313553431,-122.59714096827904,97206,Mt. Scott-Arleta,2025,4
-13651257.3318,5705632.1132,21897,2025/04/09 17:57:59+00,25-132577,0,20250409104023,No,774800,45.531783819269364,-122.63133108604617,97232,Kerns,2025,4
-13643595.7141,5695589.91,21898,2025/04/09 17:47:59+00,25-132576,0,20250409103813,No,774797,45.46855454144592,-122.56250560323626,97266,Lents,2025,4
-13640699.9127,5705320.1048,21901,2025/04/09 17:37:59+00,25-132573,0,20250409102652,No,774778,45.52982037236725,-122.53649217666232,97230,Hazelwood,2025,4
-13643845.9259,5697356.3219,21902,2025/04/09 17:37:59+00,25-132572,0,20250409102454,No,774776,45.479681644607794,-122.56475329407833,97266,Lents,2025,4
-13654449.1749,5701706.6637,21904,2025/04/09 17:27:59+00,25-132570,0,20250409101229,Yes,774748,45.507076248247095,-122.66000390045858,97214,Hosford-Abernethy,2025,4
-13644131.7952,5699143.4323,21907,2025/04/09 17:18:00+00,25-132567,0,20250409100527,No,774730,45.4909368974261,-122.56732130169284,97266,Lents,2025,4
-13641637.6124,5698957.0274,21914,2025/04/09 17:08:00+00,25-132560,0,20250409095922,Yes,774691,45.48976302112466,-122.54491567638657,97266,Powellhurst-Gilbert,2025,4
-13656977.9195,5701802.5651,21917,2025/04/09 17:08:00+00,25-132557,0,20250409095720,No,774682,45.50768000029822,-122.68271999969674,97201,Portland Downtown,2025,4
-13646851.8198,5706128.2197,21918,2025/04/09 17:08:00+00,25-132556,0,20250409095651,No,774677,45.534905641418675,-122.59175569840644,97213,Madison South,2025,4
-13649087.2368,5700072.6076,21923,2025/04/09 16:58:01+00,25-132551,0,20250409094552,Yes,774651,45.49678797129741,-122.61183679098124,97206,Creston-Kenilworth,2025,4
-13646062.5018,5704893.7191,21924,2025/04/09 16:58:00+00,25-132550,0,20250409094448,Yes,774648,45.52713704632735,-122.58466513417214,97213,Montavilla,2025,4
-13650487.5871,5698859.7203,21928,2025/04/09 16:48:01+00,25-132546,0,20250409093643,Yes,774624,45.489150224409705,-122.62441635175735,97202,Reed,2025,4
-13638082.4922,5696978.736,21929,2025/04/09 16:48:00+00,25-132545,0,20250409093459,No,774619,45.47730331419304,-122.51297948826114,97236,Pleasant Valley,2025,4
-13653789.9055,5704097.7935,21930,2025/04/09 16:48:00+00,25-132544,0,20250409093211,No,774614,45.52212779314681,-122.65408158267485,97214,Buckman,2025,4
-13656279.9463,5706842.4921,21935,2025/04/09 16:38:01+00,25-132539,0,20250409092731,No,774604,45.539399999797595,-122.67644999976208,97227,Eliot,2025,4
-13655672.7645,5701633.1527,21936,2025/04/09 16:38:01+00,25-132538,0,20250409092708,No,774602,45.50661345169256,-122.67099559285028,97201,South Portland,2025,4
-13661187.298,5695544.8738,21938,2025/04/09 16:38:00+00,25-132536,0,20250409092324,No,774593,45.46827081760041,-122.72053349012866,97219,Multnomah,2025,4
-13652024.6879,5702420.275,21939,2025/04/09 16:38:00+00,25-132535,0,20250409092308,No,774592,45.51156866862386,-122.63822436317609,97214,Hosford-Abernethy,2025,4
-13641919.4739,5710808.5834,21942,2025/04/09 16:28:01+00,25-132532,0,20250409091407,No,774576,45.56434898001001,-122.54744768132112,97220,Parkrose,2025,4
-13656480.3214,5700749.4966,21944,2025/04/09 16:28:00+00,25-132530,0,20250409091052,Yes,774567,45.501050000131265,-122.67824999991095,97201,South Portland,2025,4
-13637317.0433,5708790.7585,21948,2025/04/09 16:18:01+00,25-132526,0,20250409085952,Yes,774539,45.55165709251944,-122.5061033438003,97230,Wilkes,2025,4
-13653334.5678,5698299.3517,21953,2025/04/09 16:08:02+00,25-132521,0,20250409085449,Yes,774522,45.48562114315506,-122.6499912145214,97202,Sellwood-Moreland,2025,4
-13637782.9169,5700525.8553,21961,2025/04/09 16:08:00+00,25-132513,0,20250409084904,Yes,774502,45.49964187928184,-122.51028835755379,97236,Centennial,2025,4
-13641392.5866,5705599.5381,21963,2025/04/09 15:58:02+00,25-132511,0,20250409084844,Yes,774498,45.53157882966222,-122.54271457217513,97220,Hazelwood,2025,4
-13644274.4221,5697854.2117,21967,2025/04/09 15:58:01+00,25-132507,0,20250409084256,Yes,774482,45.48281758933115,-122.5686025409348,97266,Lents,2025,4
-13654082.8146,5703018.7171,21968,2025/04/09 15:58:01+00,25-132506,0,20250409084147,No,774480,45.515335784171775,-122.65671282988873,97214,Buckman,2025,4
-13654407.0058,5705927.34,21969,2025/04/09 15:58:01+00,25-132505,0,20250409084110,No,774477,45.533641597631636,-122.6596250889881,97232,Lloyd,2025,4
-13653229.7654,5698489.9077,21971,2025/04/09 15:58:00+00,25-132503,0,20250409084013,No,774472,45.486821248781915,-122.64904975854408,97202,Brooklyn,2025,4
-13652679.18,5703288.3373,21976,2025/04/09 15:38:02+00,25-132498,0,20250409082603,No,774450,45.51703292603058,-122.64410376574375,97214,Buckman,2025,4
-13651634.1425,5703590.885,21978,2025/04/09 15:38:02+00,25-132496,0,20250409082507,No,774448,45.51893727123386,-122.63471603415647,97214,Sunnyside,2025,4
-13653042.141,5698287.1822,21983,2025/04/09 15:38:01+00,25-132491,0,20250409082146,No,774437,45.485544499801215,-122.64736429988214,97202,Sellwood-Moreland,2025,4
-13651497.3919,5703434.9411,21985,2025/04/09 15:38:01+00,25-132489,0,20250409082009,No,774434,45.51795571168846,-122.63348758261553,97214,Sunnyside,2025,4
-13656366.0723,5699798.1267,21986,2025/04/09 15:28:01+00,25-132488,0,20250409081901,No,774433,45.49505961149467,-122.67722368278368,97239,South Portland,2025,4
-13647422.9399,5698922.6838,21987,2025/04/09 15:28:01+00,25-132487,0,20250409081803,Yes,774430,45.48954674121105,-122.59688615755543,97206,Mt. Scott-Arleta,2025,4
-13634931.0101,5699706.3966,21989,2025/04/09 15:28:01+00,25-132485,0,20250409081422,Yes,774425,45.494481990743395,-122.48466924288054,97236,Centennial,2025,4
-13658679.4867,5706767.0339,21997,2025/04/09 15:18:01+00,25-132478,0,20250409080058,No,774407,45.53892521724644,-122.69800543792388,97210,Northwest District,2025,4
-13661908.8914,5691797.7106,21998,2025/04/09 15:08:02+00,25-132476,0,20250409075747,Yes,774402,45.44465903730699,-122.72701567393007,97219,West Portland Park,2025,4
-13646174.0665,5695619.1057,21999,2025/04/09 15:08:02+00,25-132475,0,20250409075159,Yes,774398,45.46873847086076,-122.58566733692392,97206,Brentwood-Darlington,2025,4
-13658614.6944,5694898.3937,22000,2025/04/09 15:08:02+00,25-132474,0,20250409075143,No,774397,45.46419789607901,-122.69742339879005,97219,South Burlingame,2025,4
-13643727.0902,5697030.9514,22011,2025/04/09 14:58:02+00,25-132463,0,20250409074503,No,774377,45.4776322134776,-122.56368577482223,97266,Lents,2025,4
-13654326.7562,5705121.0345,22027,2025/04/09 14:38:02+00,25-132447,0,20250409072857,No,774344,45.52856760116241,-122.65890419456588,97232,Lloyd,2025,4
-13643085.1341,5706028.3354,22031,2025/04/09 14:28:01+00,25-132442,0,20250409071338,No,774323,45.5342771188978,-122.55791898505859,97220,Parkrose Heights,2025,4
-13652748.1524,5705314.1332,22034,2025/04/09 14:18:03+00,25-132440,0,20250409071135,No,774319,45.52978279284025,-122.64472335535478,97232,Kerns,2025,4
-13656116.478,5703354.8248,22035,2025/04/09 14:18:03+00,25-132439,0,20250409071123,No,774317,45.517451428049974,-122.67498153903848,97204,Portland Downtown,2025,4
-13655899.8503,5703276.8495,22036,2025/04/09 14:18:03+00,25-132438,0,20250409071033,No,774315,45.51696061637139,-122.67303553929973,97204,Portland Downtown,2025,4
-13651591.5246,5698157.5426,22042,2025/04/09 14:18:02+00,25-132432,0,20250409070714,No,774306,45.48472802480245,-122.63433319104698,97202,Eastmoreland,2025,4
-13651591.5246,5698157.5426,22042,2025/04/09 14:18:02+00,25-132432,0,20250409070714,No,774306,45.48472802480245,-122.63433319104698,97202,Reed,2025,4
-13644041.7958,5698125.6375,22043,2025/04/09 14:08:03+00,25-132431,0,20250409070127,No,774300,45.48452708348731,-122.56651282332702,97266,Lents,2025,4
-13644022.6865,5699468.2774,22045,2025/04/09 14:08:02+00,25-132429,0,20250409065940,No,774294,45.492982536064076,-122.56634116156444,97266,Lents,2025,4
-13651797.7655,5702414.3034,22046,2025/04/09 14:08:02+00,25-132428,0,20250409065903,No,774293,45.51153107690425,-122.63618588457379,97214,Hosford-Abernethy,2025,4
-13638552.3174,5705318.4566,22047,2025/04/09 14:08:02+00,25-132427,0,20250409065647,No,774292,45.52981000017866,-122.51719999984137,97230,Hazelwood,2025,4
-13655342.2341,5707732.0513,22048,2025/04/09 13:58:02+00,25-132426,0,20250409065446,Yes,774290,45.54499679884964,-122.6680263877484,97227,Eliot,2025,4
-13652939.5436,5698035.8949,22050,2025/04/09 13:48:02+00,25-132424,0,20250409064119,No,774283,45.4839618723238,-122.64644265175683,97202,Sellwood-Moreland,2025,4
-13644509.674,5710591.8711,22053,2025/04/09 13:20:10+00,25-132421,0,20250409060516,No,774274,45.562986021875595,-122.5707158447087,97220,Sumner,2025,4
-13642138.036,5703356.7126,22058,2025/04/09 13:20:09+00,25-132416,0,20250409000734,Yes,774252,45.51746331066085,-122.54941105807069,97216,Mill Park,2025,4
-13644017.6106,5702730.2033,22059,2025/04/09 13:20:05+00,25-132415,0,20250408234744,Yes,774248,45.51351965863033,-122.56629556397893,97216,Montavilla,2025,4
-13644543.4138,5697299.9739,22065,2025/04/09 05:37:48+00,25-132409,0,20250408222700,Yes,774235,45.47932672733999,-122.57101893448892,97266,Lents,2025,4
-13650071.3635,5698501.7328,22069,2025/04/09 04:57:52+00,25-132405,0,20250408214825,Yes,774226,45.4868957214225,-122.62067735154247,97202,Woodstock,2025,4
-13646121.719,5703351.8513,22070,2025/04/09 04:17:53+00,25-132404,0,20250408210231,Yes,774220,45.517432711579445,-122.58519709133057,97215,Montavilla,2025,4
-13644092.5547,5700724.9256,22071,2025/04/09 04:17:48+00,25-132403,0,20250408210205,No,774219,45.500895294572516,-122.56696879828377,97266,Powellhurst-Gilbert,2025,4
-13654634.4206,5702655.2055,22075,2025/04/09 03:27:49+00,25-132399,0,20250408201913,No,774211,45.51304755577345,-122.66166799089487,97214,Buckman,2025,4
-13656560.7478,5700074.0166,22077,2025/04/09 03:27:49+00,25-132397,0,20250408201111,Yes,774204,45.49679684339524,-122.6789724825546,97239,Homestead,2025,4
-13657089.8354,5703001.1044,22078,2025/04/09 03:17:49+00,25-132396,0,20250408200726,No,774203,45.515224918106796,-122.68372535733178,97201,Portland Downtown,2025,4
-13657681.9935,5705569.1246,22081,2025/04/09 02:57:55+00,25-132393,0,20250408194706,No,774195,45.5313874419647,-122.68904480405024,97209,Northwest District,2025,4
-13654622.054,5709373.656,22092,2025/04/09 02:17:50+00,25-132382,0,20250408185758,No,774162,45.55532374547913,-122.66155689983694,97211,King,2025,4
-13653728.211,5712755.3704,22093,2025/04/09 02:17:50+00,25-132381,0,20250408185741,Yes,774160,45.5765913301202,-122.6535273715519,97211,Woodlawn,2025,4
-13656855.1498,5704674.3556,22094,2025/04/09 02:07:50+00,25-132380,0,20250408185008,No,774157,45.52575650036829,-122.68161714071736,97209,Pearl District,2025,4
-13656965.6248,5702751.6791,22099,2025/04/09 01:57:50+00,25-132375,0,20250408184156,No,774143,45.513654845686894,-122.68260955452749,97201,Portland Downtown,2025,4
-13654733.1265,5706352.3033,22103,2025/04/09 01:37:51+00,25-132371,0,20250408182923,No,774135,45.53631566317791,-122.66255468108088,97212,Eliot,2025,4
-13641978.3267,5700037.711,22106,2025/04/09 01:37:50+00,25-132368,0,20250408181839,No,774126,45.49656823625288,-122.54797636501864,97266,Powellhurst-Gilbert,2025,4
