X,Y,OBJECTID,inc_id,created_date,post_structure_qty,post_people_count,post_people_under_25_count,post_children_count,post_reason,waste_material_qty,dogs_present,post_location,email_time_utc,bureaus_detail,graffiti,latitude,longitude,zip_code,NAME
-13656582.2457,5708726.9271,4434,24-32734,2024/05/10 21:51:44+00,8,10,0,0,5,30,1.0,N Failing and Montana (Kaiser parking lot and N of,2024/05/10 22:36:46+00,,1.0,45.55125555354751,-122.67916560147607,97227.0,Overlook
-13644942.3059,5695140.6791,4435,23-194425,2023/09/29 20:35:44+00,0,0,0,0,5,5,0.0,8644 SE LAMBERT ST,2023/09/29 20:36:46+00,,0.0,45.46572436488908,-122.57460224319037,97266.0,Lents
-13656812.75,5717281.8551,4436,23-199664,2023/11/01 21:24:56+00,2,2,0,0,5,20,0.0,MLK MuP I-5 and Marine way,2023/11/01 22:36:20+00,,0.0,45.60504576777218,-122.68123625683353,97217.0,Bridgeton
-13655019.5874,5705474.7363,4437,IRP-23-1201-05215,2023/12/01 23:56:38+00,2,3,0,0,5,12,0.0,NE 1st and NE Multnomah,2023/12/02 00:36:36+00,,1.0,45.53079346608103,-122.66512800312863,97232.0,Lloyd
-13654080.1278,5702820.3751,4438,24-33215,2024/05/09 21:16:38+00,2,4,0,0,5,2,0.0,"1200-1299 SE 9TH AVE, PORTLAND  97214",2024/05/09 21:36:48+00,,1.0,45.514087274895786,-122.65668869395368,97214.0,Buckman
-13654043.102,5703074.1231,4439,23-199220,2023/10/11 21:12:45+00,4,4,0,0,5,12,0.0,900-999 SE YAMHILL ST,2023/10/11 22:36:10+00,,0.0,45.5156845450154,-122.6563560855332,97214.0,Buckman
-13643917.584,5700161.1561,4440,23-118002,2023/04/13 19:47:27+00,3,5,0,0,5,10,1.0,SE Powell Under I-205 East Bound,2023/04/13 20:36:44+00,,0.0,45.49734553490814,-122.56539700974295,97266.0,Lents
-13639133.7025,5710165.9741,4441,24-20475,2024/03/29 16:13:10+00,7,10,0,0,5,100,0.0,"13704 NE AIRPORT WAY , PORTLAND  97230",2024/03/29 16:36:45+00,,1.0,45.560307352227525,-122.52242267105429,97230.0,Argay Terrace
-13655947.4315,5704447.1845,4442,SSCC-23-0830-04893,2023/08/31 20:02:15+00,1,1,0,0,5,20,0.0,NW 3rd from NW Davis-Couch,2023/08/31 20:36:42+00,,0.0,45.524326782215766,-122.67346296849173,97209.0,Old Town
-13656193.491,5704643.4711,4443,23-193143,2023/09/21 21:14:31+00,5,10,0,0,5,20,0.0,300-399 NW 5TH AVE,2023/09/21 21:36:50+00,,0.0,45.52556212861301,-122.67567335858824,97209.0,Old Town
-13645504.25,5703837.8961,4444,23-168135,2023/07/07 18:20:27+00,4,4,0,0,5,20,0.0,8100-8199 SE PINE ST,2023/07/07 18:36:49+00,,0.0,45.52049200109886,-122.57965027292887,97216.0,Montavilla
-13655958.1805,5704711.8047,4445,IRP-23-0322-04159,2023/03/24 16:32:41+00,11,11,0,0,5,20,0.0,NW Flanders from NW 2nd to 4th,2023/03/24 16:36:41+00,,1.0,45.52599218556562,-122.67355952840161,97209.0,Old Town
-13654437.828,5703782.3601,4446,22-83848,2023/01/12 19:37:40+00,1,3,0,0,5,20,1.0,500-599 SE OAK ST,2023/01/12 20:36:46+00,,0.0,45.520142451815175,-122.65990196952161,97214.0,Buckman
-13644108.677,5698641.9701,4447,23-200843,2023/11/03 19:16:40+00,10,12,1,0,5,50,1.0,0-0 SE I205 MULTIUSE PATH,2023/11/03 19:36:40+00,,1.0,45.48777890661851,-122.56711362736881,97266.0,Lents
-13664960.46,5714035.6701,4448,23-135655,2023/07/06 16:57:43+00,0,0,0,0,5,25,0.0,8200-8287 N CRAWFORD ST,2023/07/06 17:37:04+00,,1.0,45.584641027184155,-122.75442838106926,97203.0,Cathedral Park
-13656102.722,5704923.5411,4449,23-131358,2023/03/24 17:27:19+00,0,0,0,0,5,0,0.0,400-499 NW HOYT ST,2023/03/24 17:36:52+00,,0.0,45.52732472599012,-122.67485796678798,97209.0,Old Town
-13645132.783,5695102.5361,4450,23-211568,2023/12/02 00:15:19+00,4,6,0,0,5,40,0.0,Lambert Field West ,2023/12/02 00:36:36+00,,0.0,45.46548405558595,-122.57631332809243,97266.0,Lents
-13653005.2317,5713228.3515,4451,23-217166,2023/12/21 17:54:07+00,0,2,0,0,5,40,0.0,"7750 NE 17TH AVE, PORTLAND  97211",2023/12/21 18:36:48+00,,0.0,45.57956526401561,-122.64703273799896,97211.0,Sunderland
-13656457.1165,5709404.0545,4452,24-06942,2024/04/19 21:26:39+00,4,6,0,0,5,15,0.0,I-5 NB on ramp from N Going,2024/04/19 21:36:45+00,,0.0,45.55551495735484,-122.67804154674756,97217.0,Humboldt
-13649510.028,5697497.2061,4453,23-135323,2023/05/11 17:55:36+00,4,4,0,0,5,15,0.0,4500-4599 SE RAMONA ST,2023/05/11 18:36:51+00,,0.0,45.48056901743578,-122.61563478895079,97206.0,Woodstock
-13644743.463,5695500.2891,4454,23-116173,2023/02/23 20:33:12+00,6,6,0,0,5,40,0.0,BES Triangle Property A 92 and Flavel,2023/02/23 20:36:45+00,,0.0,45.46798993675592,-122.57281600702827,97266.0,Lents
-13657072.516,5698788.8721,4455,23-132222,2023/07/06 16:37:37+00,2,3,0,0,5,30,1.0,Buhler Cut off (1),2023/07/06 17:37:04+00,,0.0,45.48870404985155,-122.68356977451447,97239.0,Homestead
-13654865.2351,5703321.6421,4456,PBOT-24-0221-05484,2024/02/23 18:49:56+00,0,2,0,0,5,2,0.0,SE Water-MLK and SE Morrison,2024/02/23 19:36:51+00,,1.0,45.5172425617053,-122.6637414328263,97214.0,Buckman
-13644093.151,5699806.4401,4457,23-187618,2023/12/01 18:55:24+00,5,7,0,0,5,60,0.0,0-0 SE I205 MULTIUSE PATH,2023/12/01 19:36:40+00,,0.0,45.49511196034739,-122.56697415493782,97266.0,Lents
-13641141.3386,5710279.2491,4458,23-127481,2023/03/09 18:05:38+00,0,5,0,0,5,15,0.0,NE Sumner 115th - 121st (3),2023/03/09 18:36:39+00,,0.0,45.56101980527095,-122.54045757299006,97220.0,Parkrose
-13655838.9309,5707945.2049,4459,22-104386,2023/03/30 18:45:59+00,0,2,0,0,5,10,0.0,N Fargo and N Kerby,2023/03/30 19:36:47+00,,0.0,45.54633780488738,-122.67248829101855,97227.0,Boise
-13650434.637,5701363.8341,4460,23-182992,2023/09/29 15:57:18+00,1,1,0,0,5,10,0.0,2400-2499 SE 38TH AVE,2023/09/29 16:36:45+00,,0.0,45.504917894433966,-122.62394069291611,97202.0,Richmond
-13658669.067,5706946.1421,4461,23-161590,2023/06/16 18:08:01+00,0,1,0,0,5,20,0.0,NW 22ND PL and NW REED ST,2023/06/16 18:36:50+00,,0.0,45.540052158453186,-122.69791183616623,97210.0,Northwest District
-13654673.11,5702450.6841,4462,22-112966,2023/01/06 19:26:50+00,1,1,0,0,5,15,1.0,300-399 SE HAWTHORNE BRG-MARTIN LUTHER KING JR BLVD RAMP,2023/01/06 20:12:32+00,,1.0,45.51176009605284,-122.66201554368837,97214.0,Hosford-Abernethy
-13657004.6361,5713031.8893,4463,24-24209,2024/04/11 18:16:14+00,1,1,0,0,5,2,0.0,"1535 N RUSSET ST , PORTLAND  97217",2024/04/11 18:36:52+00,,0.0,45.57832999996338,-122.68295999899793,97217.0,Kenton
-13652927.998,5703302.6381,4464,22-92197,2023/01/06 20:54:19+00,1,2,0,0,5,5,0.0,1900-1999 SE MORRISON ST,2023/01/06 21:36:46+00,,0.0,45.517122941915495,-122.64633893586738,97214.0,Buckman
-13656202.5953,5703676.0083,4465,23-193170,2023/09/29 18:39:48+00,1,2,0,0,5,20,0.0,500-599 SW 3RD AVE and 4th and Washington,2023/09/29 19:36:53+00,,0.0,45.51947305660976,-122.67575514390666,97204.0,Portland Downtown
-13654757.31,5706245.0661,4466,23-201568,2023/10/20 16:20:39+00,1,1,0,0,5,20,0.0,1700-1799 NE 3RD AVE,2023/10/20 16:36:39+00,,0.0,45.53564088913414,-122.66277192515763,97212.0,Eliot
-13657526.7246,5702935.1889,4467,24-06304,2024/02/09 17:34:50+00,2,2,0,0,5,10,0.0,SW 12th and SW MARKET,2024/02/09 17:36:39+00,,0.0,45.51481000010759,-122.68764999979005,97201.0,Portland Downtown
-13644067.7954,5697833.4097,4468,23-132619,2023/04/06 16:28:57+00,5,6,0,0,5,25,0.0,SE 94th and Harold,2023/04/06 16:36:42+00,,0.0,45.48268657202063,-122.56674638170762,97266.0,Lents
-13654997.3709,5706277.3121,4469,23-163769,2023/07/13 21:50:56+00,1,1,0,0,5,10,0.0,NE 1st Ave and NE Schuyler,2023/07/13 22:36:44+00,,0.0,45.535843793118076,-122.6649284289135,97212.0,Eliot
-13642935.549,5699258.1731,4470,22-112225,2023/06/23 16:12:36+00,0,0,0,0,5,1,0.0,SE 103rd - 104th and Boise,2023/06/23 16:36:48+00,,0.0,45.49165946018248,-122.55657523924255,97266.0,Powellhurst-Gilbert
-13642935.549,5699258.1731,4470,22-112225,2023/06/23 16:12:36+00,0,0,0,0,5,1,0.0,SE 103rd - 104th and Boise,2023/06/23 16:36:48+00,,0.0,45.49165946018248,-122.55657523924255,97266.0,Lents
-13651899.282,5695036.2921,4471,23-115588,2023/03/30 16:38:27+00,3,5,0,0,5,45,0.0,SE Tacoma and 26th Pl,2023/03/30 17:36:47+00,,0.0,45.46506670135751,-122.6370978228092,97202.0,Ardenwald-Johnson Creek
-13657357.961,5703920.3051,4472,23-166106,2023/07/13 20:21:38+00,1,1,0,0,5,20,0.0,1350-1399 SW MORRISON ST,2023/07/13 20:36:40+00,,0.0,45.5210106878005,-122.6861339705772,97205.0,Goose Hollow
-13654416.33,5705104.4821,4473,23-194626,2023/09/29 16:58:02+00,4,4,0,0,5,20,0.0,700-799 NE 6TH AVE,2023/09/29 17:36:50+00,,0.0,45.52846343383951,-122.65970884970181,97232.0,Lloyd
-13655984.284,5704701.3961,4474,23-210226,2023/12/01 18:02:53+00,2,2,0,0,5,10,0.0,300-399 NW FLANDERS ST,2023/12/01 18:36:48+00,,0.0,45.525926679338916,-122.67379402013178,97209.0,Old Town
-13645277.606,5701874.2151,4475,23-197992,2023/10/13 17:54:02+00,1,1,0,0,5,10,0.0,2000-2199 SE 83RD AVE,2023/10/13 18:36:43+00,,0.0,45.508131072223605,-122.57761429523633,97216.0,Montavilla
-13645456.4778,5703708.3741,4476,24-33199,2024/05/09 21:01:31+00,3,3,0,0,5,15,0.0,SE 82nd and SE OAK,2024/05/09 21:36:48+00,,0.0,45.51967677296431,-122.57922112795471,97215.0,Montavilla
-13656062.8354,5704705.2705,4477,24-07429,2024/02/09 21:58:24+00,2,2,0,0,5,10,0.0,NW 4th from FLANDERS to GLISAN,2024/02/09 22:36:41+00,,1.0,45.52595106277353,-122.67449965936387,97209.0,Old Town
-13643328.781,5696667.1481,4478,23-214163,2023/12/14 19:28:37+00,3,6,0,0,5,40,0.0,10000-10099   SPRINGWATER TRAIL CORR,2023/12/14 19:36:47+00,,0.0,45.47534061504278,-122.56010770240059,97266.0,Lents
-13662827.9583,5714034.0599,4479,IRP-23-0601-04511,2023/06/22 20:28:29+00,0,0,0,0,5,5,0.0,N Oberlin and Macrum,2023/06/22 20:36:41+00,,0.0,45.58463090401205,-122.73527179236406,97203.0,University Park
-13654266.1767,5704598.6429,4480,24-36206,2024/05/16 22:58:40+00,0,10,0,0,5,7,1.0,"NE 7TH AND NE EVERETT ST, PORTLAND  97232 -V4",2024/05/16 23:36:36+00,,1.0,45.52528000091715,-122.65835999965832,97232.0,Kerns
-13657114.318,5716144.8551,4481,23-168092,2023/07/06 18:34:16+00,3,4,0,0,5,35,1.0,0-0 N VICTORY BLVD-I5 FWY RAMP,2023/07/06 18:36:53+00,,1.0,45.59789970260612,-122.68394528826953,97217.0,East Columbia
-13654689.56,5701249.5081,4482,23-122216,2023/02/16 19:38:57+00,2,4,0,0,5,10,0.0,300-399 SE IVON ST,2023/02/16 20:36:54+00,,1.0,45.50419811333549,-122.66216331655262,97202.0,Hosford-Abernethy
-13657816.9332,5704307.7575,4483,24-10919,2024/04/04 19:31:33+00,0,0,0,0,5,10,0.0,0-99 NW 19TH AVE,2024/04/04 19:36:43+00,,0.0,45.523449270064454,-122.69025698799969,97209.0,Northwest District
-13657351.989,5704317.4191,4484,23-191084,2023/09/29 20:37:38+00,3,2,0,0,5,20,0.0,1475-1499 NW COUCH ST (also under Couch on the Mai,2023/09/29 21:36:38+00,,1.0,45.52351007774834,-122.68608032318845,97209.0,Pearl District
-13655009.8001,5706377.9071,4485,24-31865,2024/05/09 16:42:35+00,1,1,0,0,5,5,0.0,"NE 1st and Hancock AVE , PORTLAND  97212",2024/05/09 17:36:47+00,,0.0,45.536476770063,-122.6650400823168,97212.0,Eliot
-13654708.94,5703882.6841,4486,23-120874,2023/02/03 18:09:45+00,1,1,0,0,5,2,0.0,300-399 SE PINE ST,2023/02/03 18:36:43+00,,1.0,45.52077389978562,-122.66233741005468,97214.0,Buckman
-13643916.913,5698884.0451,4487,23-176869,2023/09/01 21:18:25+00,0,0,2,0,5,1,0.0,SE 96th and SE Holgate-Pardee,2023/09/01 21:36:47+00,,1.0,45.489303411775765,-122.5653909820474,97266.0,Lents
-13663266.902,5713729.9221,4488,23-147408,2023/06/08 19:06:49+00,0,0,0,0,5,5,0.0,6800-7049 N CAREY BLVD,2023/06/08 19:36:54+00,,0.0,45.582718786257985,-122.73921489070983,97203.0,University Park
-13636331.21,5705896.9191,4489,23-201540,2023/11/16 00:23:38+00,1,3,0,0,5,20,0.0,NE 160th-162nd and NE Halsey,2023/11/16 00:36:36+00,,0.0,45.533450170388136,-122.49724745259049,97230.0,Wilkes
-13657445.7453,5704355.6845,4490,24-35706,2024/05/15 20:19:51+00,2,5,0,0,5,20,0.0,"NW EVERETT ST-I405 FWY RAMP, PORTLAND  97209",2024/05/15 20:36:39+00,,0.0,45.52375090991993,-122.68692255036119,97209.0,Northwest District
-13653986.9698,5699307.2577,4491,24-01119,2024/02/08 19:14:38+00,2,1,0,0,5,6,0.0,"LEVY CODE 201 , PORTLAND  97202",2024/02/08 19:36:47+00,,0.0,45.49196856016298,-122.6558518414013,97202.0,Brooklyn
-13651808.513,5700242.3701,4492,23-159894,2023/06/23 18:01:10+00,3,3,0,0,5,15,0.0,SE 29th and SE WAVERLEIGH ,2023/06/23 18:36:52+00,,0.0,45.497856910496495,-122.63628243100896,97202.0,Hosford-Abernethy
-13657329.6722,5703450.3853,4493,24-10558,2024/02/23 21:30:23+00,1,1,0,0,5,5,0.0,1021 SW 12TH AVE ,2024/02/23 21:36:45+00,,0.0,45.518052923064204,-122.68587984796312,97205.0,Portland Downtown
-13654764.476,5704066.6101,4494,23-178267,2023/08/04 19:44:43+00,4,4,0,0,5,5,0.0,100-199 SE 3RD AVE,2023/08/04 20:36:44+00,,0.0,45.521931527600536,-122.66283629843088,97214.0,Buckman
-13654943.9283,5703209.8601,4495,IRP-23-0428-04344,2023/04/28 19:54:11+00,3,3,0,0,5,5,0.0,SE Belmont from Water to MLK,2023/04/28 20:36:53+00,,1.0,45.51653895147953,-122.66444834586947,97214.0,Buckman
-13656685.323,5704236.2141,4496,23-198825,2023/10/13 16:55:49+00,1,2,0,0,5,20,0.0,NW 9TH AVE and W BURNSIDE ST,2023/10/13 17:36:47+00,,0.0,45.52299899182772,-122.68009156061643,97209.0,Portland Downtown
-13655999.7965,5703955.3699,4497,SSCC-23-0315-04120,2023/03/17 17:14:55+00,3,3,0,0,5,20,0.0,SW 3rd from Pine to Oak,2023/03/17 17:36:43+00,,0.0,45.52123138609739,-122.67393337129023,97204.0,Portland Downtown
-13643516.29,5705253.1751,4498,23-145075,2023/05/26 20:02:50+00,4,6,0,0,5,60,1.0,NE 99th and Pacific,2023/05/26 20:36:47+00,,0.0,45.52939917954696,-122.56179212440668,97220.0,Hazelwood
-13653502.856,5706037.5281,4499,23-192456,2023/09/21 17:09:57+00,1,1,0,0,5,10,0.0,NE 14TH AVE and NE WEIDLER ST,2023/09/21 17:36:52+00,,0.0,45.534334964307874,-122.65150297314337,97232.0,Lloyd
-13655195.626,5706384.3271,4500,23-186161,2023/10/25 18:26:50+00,3,3,0,0,5,20,0.0,NE HANCOCK ST and N WILLIAMS AVE,2023/10/25 18:36:16+00,,0.0,45.536517166580275,-122.66670938477836,97212.0,Eliot
-13652207.8794,5703259.2761,4501,23-217788,2023/12/29 18:31:34+00,1,1,0,0,5,2,0.0,"804 SE 25TH AVE, Portland 97214",2023/12/29 18:36:48+00,,0.0,45.51685000088103,-122.6398700004198,97214.0,Buckman
-13654427.677,5703705.9697,4502,24-10625,2024/02/29 18:17:41+00,5,5,0,0,5,5,0.0,"523-537 SE STARK ST , PORTLAND  97214",2024/02/29 18:36:52+00,,1.0,45.51966163924965,-122.6598107815371,97214.0,Buckman
-13644116.5058,5699490.7085,4503,23-148237,2023/07/28 18:19:04+00,4,6,0,0,5,35,0.0,I-205 MUP Gladstone - Francis,2023/07/28 18:36:47+00,,0.0,45.49312378810692,-122.5671839546758,97266.0,Lents
-13657418.8689,5706010.4267,4504,24-29905,2024/05/03 17:35:30+00,3,3,0,0,5,15,0.0,NW 15TH and NW RALEIGH ,2024/05/03 17:36:44+00,,0.0,45.53416442755944,-122.68668111555216,97209.0,Pearl District
-13665121.1355,5714098.8977,4505,24-00889,2024/03/06 19:45:39+00,0,18,1,0,5,60,1.0,"N CRAWFORD ST &amp; N JOHN AVE, PORTLAND  97203 -V",2024/03/06 20:36:38+00,,1.0,45.58503853156472,-122.7558717536436,97203.0,Cathedral Park
-13655950.5374,5703767.0971,4506,SSCC-23-0303-04056,2023/03/03 18:03:48+00,2,2,0,0,5,20,0.0,SW Harvey Milk and SW 2nd,2023/03/03 18:36:57+00,,0.0,45.52004638454629,-122.67349086926612,97204.0,Portland Downtown
-13655570.648,5705505.7761,4507,22-111671,2023/01/06 17:46:08+00,2,3,0,0,5,15,0.0,900-1499 N THUNDERBIRD WAY,2023/01/06 18:03:14+00,,0.0,45.53098879704867,-122.67007826472317,97227.0,Lloyd
-13652957.4569,5702871.0871,4508,23-189563,2024/01/26 20:36:47+00,0,2,0,0,5,1,0.0,1800-1899 SE SALMON ST,2024/01/26 21:36:42+00,,1.0,45.51440649586345,-122.64660356966863,97214.0,Buckman
-13656019.529,5704698.3031,4509,23-114330,2023/01/13 17:13:27+00,0,0,0,0,5,0,0.0,300-399 NW FLANDERS ST,2023/01/13 17:36:45+00,,0.0,45.525907213617096,-122.67411063135366,97209.0,Old Town
-13656295.0089,5704981.4661,4510,23-119650,2023/02/17 17:07:06+00,8,8,0,0,5,20,0.0,600-699 NW 6TH AVE,2023/02/17 17:36:44+00,,1.0,45.52768926529344,-122.67658530940004,97209.0,Old Town
-13650138.5855,5706162.6027,4511,23-214327,2023/12/08 18:48:10+00,1,2,0,0,5,10,0.0,"NE 41ST AVE andamp; NE BROADWAY , PORTLAND  97232",2023/12/08 19:36:45+00,,0.0,45.53512199501479,-122.62128121704274,97232.0,Hollywood
-13642250.3029,5697123.9299,4512,24-29067,2024/04/26 19:11:33+00,5,7,0,0,5,40,0.0,BEGGARS TICK,2024/04/26 19:36:45+00,,0.0,45.47821787046696,-122.55041956879239,97266.0,Lents
-13650055.2401,5701331.0475,4513,23-216637,2023/12/20 19:31:21+00,1,3,0,0,5,15,0.0,"4030-4040 SE DIVISION ST, PORTLAND  97202",2023/12/20 19:36:41+00,,0.0,45.504711475357276,-122.62053251257592,97202.0,Richmond
-13656056.9815,5704478.7355,4514,24-32318,2024/05/10 21:33:52+00,1,4,0,0,5,20,0.0,NW 4TH AVE & NW DAVIS ST,2024/05/10 21:36:40+00,,0.0,45.524525352945226,-122.67444707288547,97209.0,Old Town
-13645366.3062,5700453.2159,4515,24-17477,2024/03/22 15:53:09+00,1,3,0,0,5,20,1.0,"NEC/ 82ND &amp; SE KELLY ST , PORTLAND  97266",2024/03/22 16:36:42+00,,0.0,45.49918450960947,-122.57841110268997,97266.0,Powellhurst-Gilbert
-13649935.5808,5697261.6823,4516,23-215475,2024/01/11 18:40:40+00,0,2,0,0,5,5,0.0,42 nd Woodstock,2024/01/11 19:36:40+00,,0.0,45.47908554004067,-122.61945759479516,97206.0,Woodstock
-13655872.8146,5703913.0183,4517,24-03858,2024/01/26 18:02:53+00,1,1,0,0,5,5,0.0,230 SW 2ND AVE ,2024/01/26 18:36:49+00,,0.0,45.520964824480025,-122.67279267347446,97204.0,Old Town
-13655918.198,5703993.1591,4518,23-133423,2023/03/31 16:31:52+00,0,0,0,0,5,0,0.0,200-299 SW PINE ST,2023/03/31 16:36:44+00,,1.0,45.52146923083329,-122.67320035949314,97204.0,Old Town
-13653979.803,5703055.0141,4519,23-168170,2023/07/06 17:11:16+00,0,1,0,0,5,2,0.0,1000-1099 SE 10TH AVE,2023/07/06 17:37:04+00,,0.0,45.515564260976994,-122.65578746094151,97214.0,Buckman
-13655096.7521,5703209.0453,4520,24-29849,2024/05/01 20:43:27+00,7,13,0,0,5,5,0.0,45.516534 -122.665821,2024/05/01 21:36:45+00,,1.0,45.516533822700104,-122.66582118542267,97214.0,Buckman
-13646559.439,5706286.2701,4521,23-211430,2023/12/08 17:50:22+00,1,5,0,0,5,15,0.0,7200-7399 NE JONESMORE ST,2023/12/08 18:36:44+00,,0.0,45.53590016009997,-122.5891291969922,97213.0,Madison South
-13654302.043,5703657.9823,4522,23-216657,2023/12/21 18:29:41+00,7,7,0,0,5,15,0.0,"SE 7TH AVE AND SE STARK ST, PORTLAND",2023/12/21 18:36:48+00,,0.0,45.51935959729909,-122.65868219211306,97214.0,Buckman
-13638230.4222,5696952.1833,4523,23-188044,2023/09/08 18:11:05+00,4,6,0,0,5,60,1.0,SE 145th and Foster,2023/09/08 18:36:42+00,,0.0,45.477136060806465,-122.51430836606093,97236.0,Pleasant Valley
-13644027.01,5701888.3409,4524,24-02685,2024/02/09 18:01:36+00,1,6,0,0,5,20,0.0,"9403 SE LINCOLN ST, Portland 97216 -V4",2024/02/09 18:36:42+00,,0.0,45.50822000064287,-122.56638000022573,97216.0,Montavilla
-13643833.3974,5706945.7875,4525,24-11512,2024/04/26 18:00:07+00,3,3,0,0,5,70,0.0,NE ROCKY BUTTE RD near Sacramento ST,2024/04/26 18:36:47+00,,0.0,45.540049927347326,-122.56464074864796,97220.0,Madison South
-13653759.449,5703438.3931,4526,23-179116,2023/08/10 17:54:54+00,1,1,0,0,5,1,0.0,1100-1199 SE ALDER ST,2023/08/10 18:36:54+00,,0.0,45.517977439838454,-122.65380798728035,97214.0,Buckman
-13657186.575,5703324.9321,4527,22-110944,2023/01/06 17:36:47+00,3,3,0,0,5,20,0.0,1100-1299 SW 11TH AVE,2023/01/06 17:43:52+00,,0.0,45.517263270430725,-122.68459438394437,97205.0,Portland Downtown
-13643347.89,5705921.4021,4528,22-112885,2023/01/06 19:21:58+00,3,3,0,0,5,15,0.0,10000-10099 NE HALSEY ST,2023/01/06 20:12:32+00,,0.0,45.53360423271895,-122.56027936146823,97220.0,Woodland Park
-13655722.8977,5703680.4255,4529,IRP-23-0125-03905,2023/01/29 18:20:06+00,7,7,0,0,5,20,0.0,SW Naito from SW Oak to Washington,2023/01/30 15:36:21+00,,0.0,45.519500859330165,-122.67144594704828,97204.0,Old Town
-13653470.5251,5705307.2591,4530,24-18982,2024/04/17 17:44:58+00,2,2,0,0,5,10,0.0,"1400-1499 NE 16TH DR, PORTLAND  97232",2024/04/17 18:36:42+00,,0.0,45.52973953381215,-122.65121253972717,97232.0,Lloyd
-13653470.5251,5705307.2591,4530,24-18982,2024/04/17 17:44:58+00,2,2,0,0,5,10,0.0,"1400-1499 NE 16TH DR, PORTLAND  97232",2024/04/17 18:36:42+00,,0.0,45.52973953381215,-122.65121253972717,97232.0,Sullivan'S Gulch
-13656407.4594,5704866.4925,4531,SSCC-23-0206-03948,2023/02/09 18:37:22+00,6,6,0,0,5,20,0.0,NW Broadway-Hoyt to Glisan,2023/02/09 19:36:39+00,,0.0,45.5269656998243,-122.67759546942864,97209.0,Old Town
-13657374.0826,5704121.7229,4532,23-217484,2023/12/29 18:39:19+00,3,3,0,0,5,20,0.0,SW 15th and SW Alder,2023/12/29 19:36:41+00,,1.0,45.52227840219795,-122.68627879337407,97205.0,Goose Hollow
-13655185.8932,5714053.6669,4533,IRP-23-0120-03880,2023/07/27 16:52:17+00,3,3,0,0,5,45,0.0,Under N Vancouver-south side of Columbia Slough ,2023/07/27 17:36:43+00,,1.0,45.58475417120599,-122.66662195354839,97217.0,Piedmont
-13648223.064,5700180.5231,4534,23-134640,2023/04/06 18:21:35+00,3,3,0,0,5,10,0.0,SE 57TH AVE and SE POWELL BLVD,2023/04/06 18:36:56+00,,0.0,45.49746748242047,-122.60407379463766,97206.0,Foster-Powell
-13654218.848,5703882.5181,4535,23-162383,2023/06/16 18:34:54+00,0,1,0,0,5,0,0.0,700-799 SE PINE ST,2023/06/16 18:36:50+00,,0.0,45.52077285497306,-122.65793483871242,97214.0,Buckman
-13654991.459,5701589.9181,4536,24-20613,2024/03/28 20:21:01+00,2,4,0,0,5,5,0.0,"SE 2ND PL , PORTLAND  97214",2024/03/28 20:36:44+00,,0.0,45.506341261754415,-122.66487532141224,97214.0,Hosford-Abernethy
-13656349.9202,5704169.5031,4537,SSCC-23-0510-04393,2023/05/11 20:12:57+00,3,3,0,0,5,20,0.0,SW Pine and SW 6th to Broadway,2023/05/11 20:36:43+00,,0.0,45.5225791243941,-122.67707858600066,97205.0,Portland Downtown
-13657732.0245,5703954.4823,4538,24-20040,2024/03/29 16:58:04+00,1,1,0,0,5,5,0.0,SW 17TH AVE & SW YAMHILL ST,2024/03/29 19:17:44+00,,0.0,45.521225799542385,-122.68949424017003,97205.0,Goose Hollow
-13645480.961,5695500.8861,4539,23-170445,2023/09/29 19:27:23+00,3,3,0,0,5,15,1.0,8000-8199 SE MALDEN ST,2023/09/29 19:36:53+00,,1.0,45.467993697828135,-122.57944106428234,97206.0,Brentwood-Darlington
-13655061.8655,5703337.5195,4541,24-08641,2024/02/16 18:21:48+00,3,5,0,0,5,5,0.0,"NWC/ 1ST &amp; SE MORRISON ST , PORTLAND  97214 -V",2024/02/16 18:36:49+00,,1.0,45.517342501062586,-122.66550779376273,97214.0,Buckman
-13649941.5613,5706373.8017,4542,PBOT-23-0322-04162,2023/03/23 17:08:14+00,3,5,0,0,5,8,0.0,NE 42nd and Sandy Triangle,2023/03/23 17:36:51+00,,0.0,45.53645093767051,-122.61951131854073,97213.0,Hollywood
-13644743.463,5695500.2891,4543,23-116173,2023/01/30 21:54:55+00,7,7,0,0,5,40,0.0,BES Triangle Property A 92 and Flavel,2023/01/30 23:36:16+00,,0.0,45.46798993675592,-122.57281600702827,97266.0,Lents
-13654104.122,5700855.8211,4544,23-163711,2023/06/22 18:38:24+00,1,2,0,0,5,10,0.0,2900-2999 SE 9TH AVE,2023/06/22 19:36:47+00,,0.0,45.501719442595636,-122.65690423751957,97202.0,Hosford-Abernethy
-13656623.449,5711609.3921,4545,23-136792,2023/04/13 19:03:30+00,1,1,0,0,5,10,0.0,0-0 N ROSA PARKS WAY-I5 FWY RAMP,2023/04/13 19:36:47+00,,0.0,45.569385180386085,-122.67953573701752,97217.0,Arbor Lodge
-13656465.4011,5712805.1437,4546,23-182320,2023/11/16 23:08:49+00,0,0,0,0,5,0,0.0,0-0 N I5 FWY-LOMBARD ST RAMP,2023/11/16 23:36:41+00,,0.0,45.57690429402366,-122.67811596857563,97217.0,Piedmont
